

Map Erased - Mapping Started
Pose: X: 1238.57 Y: 991.17 H: 0.44

Pose: X: 1235.44 Y: 989.74 H: 0.41

Pose: X: 1232.42 Y: 988.46 H: 0.39

Pose: X: 1229.58 Y: 987.34 H: 0.36

Pose: X: 1226.64 Y: 986.26 H: 0.34

Pose: X: 1223.74 Y: 985.29 H: 0.31

Pose: X: 1220.53 Y: 984.31 H: 0.28

Pose: X: 1217.44 Y: 983.46 H: 0.25

Pose: X: 1214.32 Y: 982.70 H: 0.23

Pose: X: 1211.26 Y: 982.04 H: 0.20

Pose: X: 1208.18 Y: 981.47 H: 0.17

Pose: X: 1205.02 Y: 980.97 H: 0.14

Pose: X: 1201.99 Y: 980.57 H: 0.12

Pose: X: 1199.10 Y: 980.28 H: 0.09

Pose: X: 1195.90 Y: 980.03 H: 0.06

Pose: X: 1192.70 Y: 979.88 H: 0.03

Pose: X: 1189.72 Y: 979.82 H: 0.01

Pose: X: 1186.67 Y: 979.84 H: -0.02

Pose: X: 1183.77 Y: 979.93 H: -0.05

Pose: X: 1180.79 Y: 980.11 H: -0.07

Pose: X: 1177.98 Y: 980.35 H: -0.10

Pose: X: 1175.10 Y: 980.68 H: -0.12

Pose: X: 1172.37 Y: 981.05 H: -0.15

Pose: X: 1169.74 Y: 981.48 H: -0.17

Pose: X: 1166.96 Y: 982.00 H: -0.20

Pose: X: 1164.27 Y: 982.56 H: -0.22

Pose: X: 1161.66 Y: 983.16 H: -0.24

Pose: X: 1159.07 Y: 983.79 H: -0.24

Pose: X: 1156.69 Y: 984.37 H: -0.24

Pose: X: 1154.25 Y: 985.00 H: -0.26

Pose: X: 1151.75 Y: 985.69 H: -0.27

NextMove: 1145.74, 987.16 -> 1363.27, 923.10
Pose: X: 1145.74 Y: 987.16 H: -0.21

Pose: X: 1143.42 Y: 987.63 H: -0.19

Pose: X: 1143.95 Y: 987.52 H: -0.21

Pose: X: 1143.87 Y: 987.54 H: -0.23

Pose: X: 1144.17 Y: 987.47 H: -0.24

Stopping
