Map Erased - Mapping Started
Pose: X: 1078.89 Y: 1035.99 H: 0.90

Pose: X: 1082.78 Y: 1040.90 H: 0.90

Pose: X: 1086.72 Y: 1045.86 H: 0.90

Pose: X: 1090.47 Y: 1050.59 H: 0.90

Pose: X: 1094.27 Y: 1055.37 H: 0.90

Pose: X: 1098.26 Y: 1060.40 H: 0.90

Pose: X: 1102.52 Y: 1065.79 H: 0.90

Pose: X: 1107.11 Y: 1071.60 H: 0.90

Pose: X: 1111.88 Y: 1077.66 H: 0.90

NextMove: 1116.69, 1083.79 -> 1296.82, 1150.68
Pose: X: 1116.69 Y: 1083.79 H: 0.90

Pose: X: 1120.60 Y: 1088.48 H: 0.85

Pose: X: 1121.66 Y: 1089.58 H: 0.75

Pose: X: 1122.42 Y: 1090.21 H: 0.64

Pose: X: 1122.48 Y: 1090.26 H: 0.54

Pose: X: 1122.48 Y: 1090.26 H: 0.44

Pose: X: 1122.55 Y: 1090.29 H: 0.37

Pose: X: 1124.92 Y: 1091.16 H: 0.34

Pose: X: 1129.02 Y: 1092.62 H: 0.34

Pose: X: 1134.99 Y: 1094.75 H: 0.34

Pose: X: 1141.09 Y: 1096.95 H: 0.35

Pose: X: 1147.42 Y: 1099.23 H: 0.35

Pose: X: 1153.38 Y: 1101.38 H: 0.35

Pose: X: 1159.34 Y: 1103.54 H: 0.35

Pose: X: 1165.36 Y: 1105.73 H: 0.35

Pose: X: 1164.00 Y: 1105.24 H: 0.34

Pose: X: 1161.47 Y: 1104.38 H: 0.32

Pose: X: 1157.82 Y: 1103.25 H: 0.29

Pose: X: 1153.92 Y: 1102.16 H: 0.26

Pose: X: 1150.29 Y: 1101.27 H: 0.23

Pose: X: 1146.56 Y: 1100.47 H: 0.19

Pose: X: 1142.57 Y: 1099.76 H: 0.16

Pose: X: 1138.72 Y: 1099.20 H: 0.13

Pose: X: 1135.00 Y: 1098.78 H: 0.10

Pose: X: 1131.35 Y: 1098.48 H: 0.07

Pose: X: 1127.53 Y: 1098.30 H: 0.03

Pose: X: 1123.79 Y: 1098.23 H: 0.00

Pose: X: 1119.90 Y: 1098.28 H: -0.03

Pose: X: 1115.93 Y: 1098.46 H: -0.06

Pose: X: 1112.05 Y: 1098.76 H: -0.09

Pose: X: 1108.33 Y: 1099.17 H: -0.12

Pose: X: 1104.78 Y: 1099.67 H: -0.15

Pose: X: 1101.24 Y: 1100.27 H: -0.18

Pose: X: 1097.65 Y: 1101.00 H: -0.21

Pose: X: 1094.23 Y: 1101.80 H: -0.24

Pose: X: 1090.76 Y: 1102.72 H: -0.27

Pose: X: 1087.25 Y: 1103.77 H: -0.31

Pose: X: 1083.91 Y: 1104.87 H: -0.34

Pose: X: 1080.69 Y: 1106.05 H: -0.36

Pose: X: 1077.49 Y: 1107.32 H: -0.39

Pose: X: 1074.53 Y: 1108.55 H: -0.40

Pose: X: 1071.70 Y: 1109.70 H: -0.37

Pose: X: 1068.56 Y: 1110.88 H: -0.34

Pose: X: 1065.67 Y: 1111.89 H: -0.33

Pose: X: 1063.01 Y: 1112.83 H: -0.35

Pose: X: 1060.01 Y: 1113.95 H: -0.37

Pose: X: 1056.96 Y: 1115.18 H: -0.40

Pose: X: 1054.29 Y: 1116.31 H: -0.40

Pose: X: 1051.46 Y: 1117.47 H: -0.38

NextMove: 1044.68, 1120.26 -> 1099.50, 1046.57
Pose: X: 1044.68 Y: 1120.26 H: -0.40

0.81
